record_date,monthly_expenses_usd,monthly_income_usd,savings_usd,monthly_emi_usd,debt_to_income_ratio,credit_score
2024-06-24,3063.0,7229.33,473353.75,5084.4,0.7,472
2024-09-22,2751.3,3184.06,121409.59,0.0,0.0,588
2022-06-27,3481.24,3946.38,381827.7,44729.47,11.33,348
2023-09-22,896.69,2115.61,62322.92,0.0,0.0,820
2022-01-06,2582.72,6985.59,80607.93,1037.93,0.15,313
2025-01-31,1483.32,2096.18,82125.45,22.88,0.01,386
2022-05-17,2319.33,5034.07,420995.59,0.0,0.0,336
2022-09-09,1119.41,2711.88,223774.3,1378.52,0.51,702
2024-07-07,1569.6,1988.56,22322.45,0.0,0.0,521
2024-05-13,833.21,1515.82,110366.78,3112.47,2.05,499
2023-12-15,3155.81,5053.09,505504.71,9323.9,1.85,661
2025-05-12,3116.06,5160.79,444626.9,1376.04,0.27,623
2022-02-15,5044.54,7497.23,86104.01,0.0,0.0,417
2023-03-21,2197.08,3152.46,257471.51,1203.96,0.38,687
2024-01-09,2776.66,3649.66,339265.54,5311.41,1.46,397
2021-11-28,2449.33,4285.25,189884.09,36.06,0.01,815
2022-11-07,935.94,2237.23,146805.2,0.0,0.0,309
2022-02-17,4631.37,5916.91,370366.15,6748.84,1.14,623
2023-01-14,2732.36,3811.28,330924.92,0.0,0.0,793
2022-12-19,3512.87,4578.45,103347.41,6640.87,1.45,688
2023-07-17,3551.15,5382.73,485428.67,0.0,0.0,312
2024-07-31,2075.17,6194.75,428479.16,0.0,0.0,808
2022-01-03,4154.64,5234.92,28550.77,0.0,0.0,806
2023-07-07,2680.05,4997.27,501582.84,0.0,0.0,576
2024-07-17,2120.43,5673.62,101256.66,2435.27,0.43,316
2022-02-26,1937.0,2488.2,4598.8,4455.47,1.79,541
2025-03-06,291.77,500.0,35797.33,0.0,0.0,813
2022-03-24,5534.96,7325.52,704562.81,1096.99,0.15,561
2023-11-05,4380.74,6436.9,659977.05,16235.75,2.52,516
2024-02-21,738.61,1305.61,141354.96,18563.18,14.22,802
2021-10-09,2316.28,3346.7,214099.72,0.0,0.0,309
2023-03-08,2870.53,3987.34,320834.96,0.0,0.0,582
2024-08-20,2225.67,3338.5,100516.97,0.0,0.0,753
2021-07-26,1864.47,2884.61,158267.39,5656.63,1.96,632
2025-04-24,2386.63,3898.45,445746.15,0.0,0.0,703
2023-05-27,2067.55,2345.39,93259.31,0.0,0.0,435
2024-03-07,2085.45,3064.51,167229.83,7569.5,2.47,501
2024-12-18,3138.87,7993.97,638705.57,0.0,0.0,562
2021-11-16,968.07,2157.84,140664.61,0.0,0.0,458
2024-11-22,3268.84,4602.47,242974.34,0.0,0.0,768
2024-04-09,3204.69,4485.88,53997.38,6512.13,1.45,806
2025-04-28,1772.8,2348.98,123337.63,0.0,0.0,775
2021-09-04,2798.65,5125.77,588075.08,0.0,0.0,485
2024-12-01,2259.79,4133.71,216964.56,2170.73,0.53,661
2022-07-29,2089.34,4199.1,227060.74,9707.18,2.31,626
2023-05-18,3764.39,5246.3,131782.31,4287.32,0.82,735
2022-03-02,1522.59,2307.89,135733.42,0.0,0.0,381
2023-04-13,1309.71,1462.62,113485.84,5403.71,3.69,403
2022-10-05,891.22,2943.31,296796.24,12673.86,4.31,361
2022-09-15,425.92,500.0,59271.35,0.0,0.0,587
2022-03-01,2867.76,7205.83,203462.78,6192.82,0.86,764
2022-03-03,652.13,867.36,47709.13,0.0,0.0,846
2024-10-14,2139.68,4126.32,131481.07,0.0,0.0,662
2024-10-17,1384.31,3618.68,346978.52,0.0,0.0,423
2024-02-19,1940.36,3888.93,194382.58,0.0,0.0,318
2023-03-13,2189.55,4652.38,366194.93,6052.99,1.3,498
2023-12-15,1442.64,1633.74,17952.76,0.0,0.0,580
2022-08-14,2716.67,3685.57,315447.52,0.0,0.0,543
2024-01-13,2392.08,5200.69,144350.46,0.0,0.0,405
2024-04-09,710.24,1833.68,138623.95,0.0,0.0,367
2023-09-27,290.13,500.0,47901.64,0.0,0.0,686
2024-01-17,2037.58,3638.32,193979.99,5182.47,1.42,825
2022-09-24,290.03,661.65,51364.21,19543.89,29.54,533
2022-07-01,2109.69,4182.62,89840.12,6078.66,1.45,498
2022-03-02,8271.6,9689.64,667068.57,0.0,0.0,717
2024-02-12,1312.87,3018.04,316383.43,0.0,0.0,689
2023-05-06,2153.55,4866.67,528612.81,3074.09,0.63,530
2025-04-22,2948.28,3998.46,354924.07,0.0,0.0,667
2024-08-21,2995.12,4014.96,67997.83,11436.94,2.85,603
2023-10-14,251.27,500.0,46172.25,0.0,0.0,786
2023-01-09,621.45,1449.44,126692.38,16404.14,11.32,599
2025-04-27,2068.0,2585.92,132045.33,0.0,0.0,841
2025-03-02,2200.72,2683.41,242807.38,5339.48,1.99,592
2021-11-28,1480.38,1785.61,35200.94,0.0,0.0,425
2024-09-03,2849.52,3895.62,283461.06,23249.61,5.97,546
2023-08-05,1162.27,3119.29,19341.0,0.0,0.0,756
2023-03-11,1543.99,2575.1,261954.96,0.0,0.0,437
2022-10-12,3778.74,6479.05,530462.77,0.0,0.0,457
2024-03-08,6609.98,7382.24,506046.3,0.0,0.0,748
2023-04-10,2130.74,3684.93,317166.85,0.0,0.0,821
2023-03-07,352.97,500.0,21084.94,0.0,0.0,562
2022-12-06,567.21,1729.19,55355.0,0.0,0.0,730
2024-05-11,3092.71,5407.3,641199.11,5703.2,1.05,346
2023-10-31,2071.51,3092.8,363916.0,7092.8,2.29,697
2021-08-07,3009.31,4439.49,505607.4,4653.92,1.05,841
2022-08-24,1776.79,4169.14,202742.72,4386.57,1.05,689
2022-07-05,1757.81,3244.82,348645.37,4223.58,1.3,590
2023-10-15,1768.4,3570.61,418558.66,2317.44,0.65,445
2025-05-30,994.97,2563.65,277995.73,0.0,0.0,588
2023-06-03,3405.45,4226.99,466898.14,0.0,0.0,476
2023-03-26,6362.26,7379.13,86402.56,0.0,0.0,375
2023-11-12,1492.15,3670.61,210812.01,0.0,0.0,582
2024-09-12,4060.99,5040.5,26469.48,0.0,0.0,487
2023-02-10,581.15,853.66,45853.8,0.0,0.0,653
2024-09-27,1453.15,2036.57,235811.66,0.0,0.0,546
2024-05-20,4368.25,7807.59,850239.0,0.0,0.0,695
2023-06-09,171.2,500.0,13086.94,0.0,0.0,696
2025-07-07,4741.75,6205.27,481052.96,0.0,0.0,590
2021-08-28,2520.67,3936.87,330785.46,0.0,0.0,624
2023-07-28,1987.19,5035.98,415476.91,0.0,0.0,446
2023-10-08,1583.97,4900.94,582081.64,0.0,0.0,377
2025-05-27,554.42,794.23,12999.49,1645.29,2.07,786
2023-11-19,2070.99,3910.41,126535.61,4625.85,1.18,580
2022-11-30,945.19,1799.74,168466.67,8776.44,4.88,469
2022-09-25,941.54,2352.06,61929.73,0.0,0.0,694
2023-12-22,1881.05,2104.27,72705.24,1442.96,0.69,348
2023-08-16,4105.79,6017.01,667484.46,0.0,0.0,659
2021-08-19,438.7,500.0,10401.44,0.0,0.0,594
2022-01-09,1425.5,1842.67,206919.11,0.0,0.0,703
2024-01-04,1865.13,5579.2,650727.43,1067.28,0.19,681
2025-06-03,1532.51,3325.39,91508.64,0.0,0.0,689
2025-06-25,2038.9,3763.8,25681.96,0.0,0.0,457
2024-09-28,3718.36,5682.73,631493.17,19122.88,3.37,330
2022-12-07,3995.09,5242.76,93229.52,0.0,0.0,573
2024-12-07,2146.55,4751.65,27179.48,14395.21,3.03,788
2023-06-20,1399.14,3470.9,397393.81,3008.02,0.87,360
2023-01-23,1742.89,5252.93,347665.49,0.0,0.0,421
2023-07-12,1908.7,5448.59,307973.27,1203.26,0.22,848
2022-08-28,2045.81,4151.71,378860.8,0.0,0.0,837
2022-01-20,1212.13,1512.66,19194.31,3614.81,2.39,522
2021-11-23,2080.32,3661.8,129155.66,1077.95,0.29,475
2021-08-15,1947.39,2241.11,72878.14,0.0,0.0,418
2024-07-05,3028.02,3389.07,360954.54,1755.74,0.52,689
2025-02-20,174.93,500.0,44401.85,6735.24,13.47,381
2021-11-17,2463.44,7357.47,476573.25,0.0,0.0,564
2021-10-25,4069.18,4644.54,287135.28,0.0,0.0,726
2023-02-10,2064.35,3674.53,156785.3,0.0,0.0,725
2022-01-02,2035.06,3965.46,428833.19,2045.03,0.52,523
2025-06-03,2820.51,5792.7,450791.75,0.0,0.0,822
2024-03-09,2293.63,3808.71,32325.82,0.0,0.0,577
2022-09-24,2782.81,6365.98,550491.66,0.0,0.0,356
2025-01-27,1179.89,1482.83,136564.83,2771.97,1.87,610
2024-09-05,4104.26,5236.33,220429.41,841.44,0.16,491
2023-06-06,2794.49,4393.72,393865.19,12888.01,2.93,598
2024-08-14,4243.22,8673.04,60994.64,0.0,0.0,702
2022-10-29,1542.06,2247.47,248289.54,0.0,0.0,656
2024-12-24,2430.87,3183.39,282629.25,1137.12,0.36,458
2022-07-17,4231.88,7522.67,888402.12,0.0,0.0,656
2023-04-05,2587.47,4286.16,184535.53,0.0,0.0,757
2024-06-12,3317.49,4238.44,304166.47,0.0,0.0,479
2024-12-23,1863.71,3019.75,153920.77,10420.8,3.45,422
2022-07-03,2149.93,4760.1,272594.25,10137.45,2.13,772
2025-06-07,2670.86,6482.38,726657.0,10038.28,1.55,387
2024-12-05,1104.25,2785.2,298712.95,0.0,0.0,338
2024-08-06,2487.66,3596.58,358881.83,1618.6,0.45,547
2024-07-30,1626.34,2578.68,105828.0,0.0,0.0,609
2025-03-31,2759.63,3674.89,174494.44,0.0,0.0,607
2025-02-22,269.33,659.84,19934.74,0.0,0.0,695
2021-08-06,2859.06,3194.7,236086.56,0.0,0.0,695
2021-10-22,5848.16,7055.99,365010.31,1498.13,0.21,829
2024-03-25,4916.19,6189.88,51216.7,0.0,0.0,624
2021-11-06,4637.59,5176.91,146096.36,21469.65,4.15,831
2021-08-28,1865.78,4629.84,312200.5,0.0,0.0,383
2023-07-07,3915.18,5923.08,111833.76,10616.9,1.79,774
2023-09-20,2062.02,4403.93,89020.99,714.73,0.16,730
2023-05-31,1137.34,1847.94,195228.19,2185.72,1.18,612
2023-08-04,1024.35,1434.14,26312.54,0.0,0.0,330
2022-07-17,831.32,1573.98,96372.05,0.0,0.0,624
2025-03-19,1420.24,2242.01,35480.38,8579.77,3.83,428
2023-03-18,4411.49,7022.48,560164.04,2250.33,0.32,499
2023-02-12,208.28,500.0,13029.94,0.0,0.0,604
2025-04-07,1705.08,3748.83,416817.38,0.0,0.0,324
2022-02-24,2209.06,5223.18,310271.61,14814.24,2.84,432
2025-06-27,600.15,1759.81,21392.66,12961.22,7.37,559
2025-02-10,3285.1,4547.5,221673.69,0.0,0.0,449
2025-07-13,2328.06,4338.88,320217.94,0.0,0.0,489
2024-01-12,1619.98,4171.33,378858.75,688.66,0.17,570
2021-12-25,2828.5,5338.99,358823.11,0.0,0.0,714
2022-05-17,4677.3,6831.13,499155.96,1718.38,0.25,375
2022-04-15,3833.94,5015.43,556127.98,5853.03,1.17,715
2022-05-30,1126.65,2342.95,153333.7,0.0,0.0,527
2023-08-13,2044.62,2891.64,292667.09,11863.34,4.1,783
2024-11-19,1454.16,1797.25,204858.31,0.0,0.0,490
2024-06-01,5611.43,6309.47,149122.13,377.94,0.06,510
2023-03-05,1260.62,2743.41,159414.73,0.0,0.0,766
2023-09-17,3414.26,4381.72,494355.12,3942.82,0.9,677
2023-07-26,639.22,1882.52,141634.33,10135.37,5.38,644
2023-07-28,1911.34,3092.05,56923.25,0.0,0.0,775
2023-08-01,903.51,1542.3,59975.57,0.0,0.0,411
2024-04-28,770.7,2132.8,181498.34,0.0,0.0,619
2024-06-16,1373.71,3549.93,165659.3,0.0,0.0,673
2025-06-27,1694.18,5128.66,165352.69,0.0,0.0,489
2023-04-23,1465.18,4210.5,351183.14,0.0,0.0,505
2021-08-20,3118.24,5766.75,131177.27,4513.81,0.78,539
2024-01-21,1142.55,3597.18,429051.32,12147.53,3.38,803
2024-04-26,2995.65,4165.2,363900.52,3111.26,0.75,611
2025-03-08,3285.5,5157.79,277048.25,0.0,0.0,531
2025-02-24,934.66,1520.0,159326.33,35485.17,23.35,559
2024-05-02,2212.69,6618.37,439997.11,0.0,0.0,529
2024-07-31,2585.49,3436.17,5727.54,11392.93,3.32,436
2025-01-04,431.75,1070.21,85132.33,0.0,0.0,542
2023-12-17,920.33,2276.27,201518.92,0.0,0.0,334
2025-02-19,550.21,630.64,19413.34,11274.93,17.88,724
2021-10-21,2616.66,6401.68,409988.01,0.0,0.0,837
2022-10-04,820.1,2541.43,182286.86,4532.12,1.78,600
2023-02-12,2121.27,4382.68,273181.32,0.0,0.0,666
2021-08-06,3235.51,3935.74,165436.21,398.65,0.1,846
2024-04-03,3105.66,4708.37,155506.05,0.0,0.0,769
2023-01-13,2106.46,5584.96,553809.29,994.65,0.18,635
2024-09-10,2103.11,4965.82,242199.69,7860.89,1.58,798
2022-07-15,4430.9,7306.1,533907.74,0.0,0.0,773
2025-03-30,902.59,1083.89,120604.24,0.0,0.0,844
2023-06-24,878.65,1252.62,122555.34,0.0,0.0,778
2023-06-10,2863.48,6519.89,144810.64,132.84,0.02,578
2025-02-20,4956.84,6651.54,268895.39,0.0,0.0,675
2022-10-12,2278.68,4605.11,455337.54,32273.23,7.01,516
2021-12-10,3033.22,5604.71,476028.94,10449.68,1.86,668
2023-06-02,2316.9,4721.74,414477.49,0.0,0.0,377
2025-01-25,175.21,500.0,49875.58,8585.08,17.17,566
2023-12-17,2891.65,4404.66,379107.0,0.0,0.0,523
2022-06-12,2115.31,3380.96,67677.26,20667.61,6.11,348
2022-04-05,782.99,1629.02,85694.37,0.0,0.0,773
2024-09-27,4784.5,6545.18,159896.64,0.0,0.0,379
2024-10-22,1845.49,2122.97,14531.86,0.0,0.0,574
2022-04-26,2660.36,3096.08,73768.17,0.0,0.0,634
2023-06-30,3612.75,5648.18,277650.59,514.39,0.09,376
2024-09-20,789.67,1993.87,107291.47,0.0,0.0,441
2023-01-18,4731.98,8989.0,1020053.34,3556.9,0.4,711
2025-01-05,4276.52,4831.03,559827.62,3238.16,0.67,617
2022-07-31,2042.07,5510.88,156278.71,0.0,0.0,767
2024-09-17,4005.44,7852.53,246319.28,256.61,0.03,491
2024-01-03,517.35,1060.96,85172.87,0.0,0.0,681
2025-03-06,4110.14,5173.2,251849.34,0.0,0.0,767
2021-10-31,5061.61,5877.45,188571.91,899.43,0.15,738
2023-07-26,574.35,862.84,12889.27,0.0,0.0,401
2024-12-04,160.06,500.0,41985.99,19763.91,39.53,672
2022-04-08,1873.72,2594.14,276298.15,1728.3,0.67,458
2022-05-25,4751.66,5899.93,261325.92,0.0,0.0,426
2024-03-14,1659.31,5292.17,369929.39,0.0,0.0,637
2023-04-22,2511.37,6498.35,365431.3,0.0,0.0,758
2024-02-22,1211.06,3304.72,395902.89,4317.65,1.31,627
2022-11-04,1693.71,3074.71,85632.06,0.0,0.0,373
2021-09-07,902.73,1551.42,99037.85,11631.07,7.5,612
2024-02-26,4717.81,7315.99,678121.1,2354.6,0.32,734
2023-06-25,1437.3,2632.74,121657.95,0.0,0.0,589
2024-11-01,608.85,1275.27,4620.89,6540.31,5.13,831
2024-09-08,3404.44,5117.71,275010.43,12342.43,2.41,391
2024-03-12,4224.01,5743.44,230344.83,857.99,0.15,709
2024-03-08,2063.62,4639.98,265826.24,0.0,0.0,498
2022-06-10,2461.1,3203.9,223552.92,5902.53,1.84,463
2022-11-28,2902.6,5522.52,546049.57,0.0,0.0,670
2024-09-07,1078.16,3280.1,65845.95,0.0,0.0,426
2023-10-01,1615.91,3350.49,14864.12,0.0,0.0,558
2023-04-30,408.47,1034.78,66323.49,0.0,0.0,384
2023-11-27,535.09,1539.36,119421.97,45975.52,29.87,438
2025-02-11,348.9,500.0,8703.65,1530.37,3.06,574
2024-06-29,1095.05,2389.93,246434.15,0.0,0.0,784
2023-05-18,1764.58,4623.32,527592.52,0.0,0.0,355
2025-03-13,2649.65,2982.03,156591.96,17197.64,5.77,571
2023-02-10,894.25,2054.05,75067.25,0.0,0.0,823
2022-04-14,1283.25,3885.43,250612.18,12878.64,3.31,647
2022-02-06,494.79,1374.62,144149.1,0.0,0.0,757
2022-05-24,2177.82,3288.44,221318.66,0.0,0.0,422
2024-06-09,1204.54,1993.15,95289.87,15609.22,7.83,497
2022-07-15,1270.3,1966.47,132049.18,0.0,0.0,643
2024-03-12,3889.69,5134.23,215040.99,4718.47,0.92,616
2022-02-13,567.21,1853.13,45103.97,0.0,0.0,471
2023-09-23,1950.16,4637.88,519450.44,0.0,0.0,644
2022-04-25,381.74,500.0,7244.64,0.0,0.0,480
2024-07-06,2265.57,2838.21,281482.53,4780.74,1.68,605
2024-07-06,1226.56,2078.47,244178.37,3339.0,1.61,593
2021-07-31,2455.28,4701.73,190215.7,0.0,0.0,375
2022-04-27,3051.91,5028.36,372591.69,0.0,0.0,834
2023-11-03,4178.12,4802.28,529423.73,0.0,0.0,482
2023-11-27,2180.78,2456.83,59781.04,0.0,0.0,592
2023-07-23,2851.58,3275.9,199071.84,0.0,0.0,554
2023-07-12,2866.37,3875.74,439564.77,0.0,0.0,714
2023-05-13,901.57,1193.51,86165.13,9918.79,8.31,832
2024-01-24,1125.45,2653.14,228314.99,0.0,0.0,442
2021-12-31,2641.65,5131.55,161606.98,10522.22,2.05,746
2025-07-18,867.35,2518.54,90810.98,1160.25,0.46,451
2024-09-12,6103.19,7885.62,241777.31,0.0,0.0,610
2022-02-09,4882.48,7576.14,682197.62,0.0,0.0,322
2023-04-13,438.37,500.0,58449.32,0.0,0.0,735
2024-02-05,1190.52,2225.69,104161.51,0.0,0.0,733
2023-02-18,1057.71,1309.53,136598.43,16822.4,12.85,740
2022-10-24,794.36,2278.48,110370.8,2426.94,1.07,644
2021-11-26,3831.14,7017.17,472624.57,0.0,0.0,643
2024-11-24,5069.46,8946.6,786253.93,0.0,0.0,784
2025-03-05,2922.33,4878.17,527654.44,0.0,0.0,472
2023-08-03,1644.21,4713.83,412307.8,0.0,0.0,751
2024-12-08,3125.31,7579.64,151522.2,0.0,0.0,784
2022-04-28,1636.57,2373.77,124347.02,2691.95,1.13,397
2022-04-30,242.41,500.0,20840.05,3612.09,7.22,716
2024-04-30,4921.98,5491.64,396342.31,0.0,0.0,528
2023-09-04,267.6,500.0,16402.05,1266.33,2.53,617
2023-05-02,884.45,1810.9,85624.43,0.0,0.0,616
2022-08-16,358.88,500.0,32684.3,0.0,0.0,451
2025-06-12,3297.2,4617.82,449779.73,32.76,0.01,641
2023-01-06,419.75,500.0,51735.77,6330.34,12.66,757
2022-11-28,3310.34,3698.75,28291.42,297.93,0.08,392
2025-01-22,3087.99,3692.08,420407.35,0.0,0.0,708
2023-05-13,1813.48,2759.34,161207.61,1525.18,0.55,350
2024-10-09,2362.52,4656.87,151238.1,0.0,0.0,742
2022-09-28,3554.16,4627.55,551544.75,0.0,0.0,398
2024-10-27,1950.6,4010.74,430131.16,0.0,0.0,745
2022-09-06,332.46,500.0,50031.49,3439.35,6.88,719
2023-04-06,3725.11,5775.5,568096.45,715.46,0.12,586
2024-02-23,3347.47,3731.44,108227.37,5725.79,1.53,379
2025-06-26,1830.18,5754.64,268151.91,0.0,0.0,628
2022-09-05,3847.91,5418.6,22986.44,0.0,0.0,449
2022-08-28,2979.78,5620.25,334926.14,0.0,0.0,734
2023-05-31,394.81,500.0,7283.24,2079.73,4.16,729
2022-06-17,1512.65,3796.4,69797.84,0.0,0.0,823
2021-11-17,1546.85,2506.08,262768.13,0.0,0.0,351
2022-09-04,1528.85,3629.13,200327.16,0.0,0.0,745
2021-11-09,2174.53,4626.32,283245.75,5816.98,1.26,655
2023-02-03,3098.07,4381.53,87208.4,0.0,0.0,708
2024-06-02,732.23,1983.81,166923.92,21705.19,10.94,805
2024-02-15,3885.67,5290.96,496345.17,0.0,0.0,312
2023-02-11,1109.96,2106.8,226054.77,0.0,0.0,493
2023-02-16,3892.4,7875.51,90104.99,0.0,0.0,823
2022-04-21,2301.45,3993.29,111021.7,0.0,0.0,809
2023-04-22,427.21,1206.18,22628.61,0.0,0.0,795
2024-05-01,761.06,1911.46,123029.11,0.0,0.0,568
2021-07-23,3365.78,4414.8,240949.5,6738.2,1.53,522
2021-12-19,2542.02,2931.77,180404.82,0.0,0.0,447
2022-05-22,1757.8,3706.36,411171.02,28805.91,7.77,499
2024-11-03,1965.73,4627.29,58892.51,0.0,0.0,517
2022-03-11,2567.41,5010.32,117258.18,0.0,0.0,771
2023-08-27,1493.26,3369.31,101855.33,10591.35,3.14,796
2024-02-09,1646.44,4146.8,491339.76,0.0,0.0,737
2023-06-14,5365.32,6199.87,226369.51,0.0,0.0,412
2022-09-19,205.15,500.0,3181.46,0.0,0.0,507
2022-06-19,839.36,1394.27,22291.23,4910.51,3.52,330
2023-04-29,3007.33,4187.33,56015.6,2653.46,0.63,398
2022-07-06,1908.71,4480.77,373008.89,4053.13,0.9,456
2024-01-08,2665.44,4077.52,355726.43,0.0,0.0,459
2022-04-20,1443.41,3991.69,464050.1,0.0,0.0,368
2022-08-26,2136.14,2423.02,267465.96,0.0,0.0,460
2022-01-30,4273.16,6147.66,361181.12,499.22,0.08,787
2021-11-01,1922.05,3036.87,338324.35,18908.27,6.23,416
2025-06-17,1479.3,3232.31,254777.77,0.0,0.0,585
2022-10-18,3553.78,4581.74,98684.0,26260.27,5.73,654
2021-11-03,1918.07,5120.4,124623.93,33407.5,6.52,730
2024-12-16,3496.77,4500.12,513003.04,0.0,0.0,384
2025-04-18,937.53,1518.29,52813.74,0.0,0.0,496
2024-07-02,1067.89,3136.65,298501.66,0.0,0.0,440
2021-10-02,4217.35,4993.84,595404.11,19993.93,4.0,366
2024-07-31,3995.47,6947.62,581629.86,0.0,0.0,606
2022-10-05,5800.81,8218.98,100761.05,0.0,0.0,738
2023-08-16,667.45,1646.38,142913.16,5691.53,3.46,614
2024-01-22,959.87,1659.12,101919.06,0.0,0.0,624
2024-07-03,2219.1,3031.9,190571.9,0.0,0.0,819
2025-04-05,179.9,500.0,44281.67,1964.37,3.93,474
2021-11-02,1311.2,2556.0,67038.66,19095.98,7.47,817
2023-05-19,320.09,500.0,12368.98,4100.71,8.2,578
2022-07-13,1653.17,4858.48,238673.37,0.0,0.0,671
2023-01-09,1716.96,2391.24,190463.37,0.0,0.0,329
2022-02-08,2060.75,2438.61,156961.85,0.0,0.0,609
2023-02-27,5777.3,6999.56,405949.15,0.0,0.0,624
2023-12-20,3635.0,4685.37,236499.16,0.0,0.0,519
2024-07-13,1125.76,3503.92,127281.72,0.0,0.0,323
2023-01-20,1643.58,2372.54,99165.42,0.0,0.0,747
2021-07-23,682.53,1547.28,107953.23,1789.4,1.16,740
2025-03-20,1704.46,4030.29,421446.12,0.0,0.0,322
2022-02-03,4299.84,5548.53,90149.36,4830.42,0.87,666
2022-12-09,1260.81,1968.51,176832.55,0.0,0.0,657
2022-11-20,3112.62,6998.63,310012.2,0.0,0.0,501
2023-09-22,6082.91,7760.79,648665.68,0.0,0.0,345
2023-06-19,2101.58,4500.09,468135.92,4062.43,0.9,518
2021-12-25,3562.2,3984.51,383160.9,37616.95,9.44,684
2025-05-05,2650.2,3169.23,147915.92,3029.7,0.96,634
2025-05-31,2881.64,3985.88,433937.45,0.0,0.0,494
2023-08-19,2340.19,3569.72,305642.34,0.0,0.0,612
2023-10-21,2228.6,2671.48,16270.83,24888.61,9.32,582
2023-01-29,3977.63,4516.16,417721.3,700.46,0.16,822
2023-12-17,4715.41,6629.6,391860.03,0.0,0.0,459
2022-01-08,322.51,500.0,29303.27,0.0,0.0,411
2025-01-28,1733.28,3830.53,104875.74,3831.79,1.0,447
2021-10-16,2034.25,3186.57,75012.97,0.0,0.0,499
2021-11-30,3452.51,6961.22,532447.64,0.0,0.0,539
2022-08-10,2751.79,6815.43,166655.06,4123.49,0.61,629
2023-10-10,1035.24,1974.98,118747.38,0.0,0.0,652
2022-08-21,2772.27,6739.04,564321.63,2206.79,0.33,395
2021-11-12,485.94,718.9,85336.53,0.0,0.0,371
2023-10-16,1256.08,2038.48,240278.28,1721.45,0.84,540
2024-08-12,5227.03,6868.81,68334.35,517.95,0.08,846
2025-06-18,1945.73,3355.85,81987.09,5149.71,1.53,529
2025-07-20,3548.66,4007.05,454950.68,5525.13,1.38,561
2023-05-02,2114.75,3066.23,170587.21,3582.61,1.17,752
2023-08-29,4158.22,5653.76,152195.7,11124.26,1.97,330
2022-11-18,1586.64,1777.74,32465.96,7523.44,4.23,342
2021-12-21,1235.82,2413.12,12155.0,0.0,0.0,847
2021-09-03,2128.29,6807.66,796732.78,9182.34,1.35,571
2025-04-10,3653.84,6170.62,196664.01,3403.43,0.55,777
2022-08-10,5792.08,7750.9,125511.58,0.0,0.0,309
2022-08-06,183.86,500.0,13882.77,0.0,0.0,361
2021-11-29,2289.92,2678.86,110749.18,35037.03,13.08,395
2022-03-20,1003.91,2748.51,74463.35,0.0,0.0,529
2024-11-27,1953.1,5637.32,135365.61,1010.07,0.18,564
2024-09-05,1186.0,2766.99,133009.08,0.0,0.0,346
2021-12-27,2082.86,3273.34,107657.73,6448.5,1.97,353
2023-09-16,678.42,1144.05,15343.86,20023.05,17.5,592
2022-06-07,1954.06,6040.74,402589.89,0.0,0.0,833
2024-11-30,1894.38,2750.32,159400.01,0.0,0.0,513
2023-02-07,1899.94,2610.87,276116.75,603.45,0.23,764
2025-06-28,2514.19,4609.07,251661.39,15988.6,3.47,806
2022-01-24,1453.77,1873.75,64382.14,5200.18,2.78,669
2024-06-08,2480.36,5845.51,509552.26,6439.67,1.1,428
2023-06-12,373.17,500.0,12725.85,0.0,0.0,726
2022-07-05,1490.75,3907.92,286872.29,0.0,0.0,564
2021-12-01,2810.32,6213.86,234333.51,0.0,0.0,362
2023-10-20,4087.77,5430.74,420143.46,35987.09,6.63,349
2024-08-13,3206.59,5402.25,84899.53,0.0,0.0,615
2021-11-09,3781.27,4971.07,52073.45,0.0,0.0,397
2023-05-06,1454.54,4773.22,483757.05,0.0,0.0,356
2024-02-13,2693.12,4154.24,6324.63,479.66,0.12,588
2023-02-07,3878.35,5963.11,621462.17,523.09,0.09,774
2025-02-03,1361.88,1979.83,28247.53,0.0,0.0,397
2024-12-01,1454.41,1973.01,230444.98,17269.95,8.75,743
2024-02-19,1576.2,5123.36,37742.24,0.0,0.0,575
2023-08-22,4964.38,7028.82,343738.16,6795.02,0.97,607
2023-11-08,2278.9,4942.63,482857.41,0.0,0.0,669
2023-10-02,7412.58,8465.91,221905.75,9128.53,1.08,595
2023-04-25,2638.6,3035.26,62831.25,1307.29,0.43,614
2024-11-10,1391.89,2826.55,163015.47,145.6,0.05,808
2025-02-27,2838.3,3508.33,128270.76,290.81,0.08,410
2023-08-27,2478.45,4831.44,388597.8,274.49,0.06,602
2024-10-20,3679.76,4289.02,41436.36,0.0,0.0,595
2024-01-30,1883.45,2380.1,55155.94,0.0,0.0,366
2023-01-26,3380.3,4063.76,220783.32,0.0,0.0,409
2022-03-18,3756.09,4810.2,308683.83,0.0,0.0,403
2022-11-14,3297.73,5320.54,374761.14,3176.05,0.6,569
2024-07-29,1178.19,1472.52,57840.82,0.0,0.0,416
2025-04-12,1318.01,2671.96,115891.31,0.0,0.0,514
2024-04-17,1497.15,2815.28,74842.53,13492.62,4.79,319
2023-08-10,1873.31,4304.36,455949.63,0.0,0.0,544
2023-10-20,930.31,2836.59,321952.55,10764.47,3.79,572
2024-05-06,2880.29,5430.21,88923.45,0.0,0.0,751
2024-01-10,669.94,1950.16,67968.71,0.0,0.0,408
2023-10-10,3362.63,5470.87,273880.51,101.19,0.02,783
2023-08-29,223.71,574.1,67838.77,0.0,0.0,457
2021-07-26,3568.72,5989.66,54968.55,0.0,0.0,689
